"group_id","group_level","library_name","group_name","Cell_type","Cell_type_sub","Tissue_type","Neoadjuvant","n_cells","ABCB1","ABCC1","ABCC2","ABCC3","ABCG2","ACTA2","ACVR2A","APOE","ATF4","ATF6","ATP2A2","ATP2B4","CALR","CANX","CCL18","CD163","CD44","CD74","CD8A","CD8B","CHST7","COL1A1","COL1A2","COL3A1","COL5A1","COL5A2","COL6A2","COL6A3","CORO1C","CTLA4","CXCL12","CXCR4","DCN","DDIT3","DERL3","DNAJB9","EDEM1","EIF2AK3","ERN1","FAP","FGF2","FGFR1","FN1","FOXP3","FZD2","FZD5","GCLC","GCLM","GPX1","GPX8","GSR","GSTP1","GZMB","HAVCR2","HERPUD1","HGF","HMOX1","HSP90B1","HSPA5","IFNG","IL10","IL2RA","IL6","IL6R","IL6ST","INHBA","ITGA1","ITGA2","ITGA3","ITGA5","ITGAV","ITGB1","ITGB3","ITPR1","ITPR2","ITPR3","KDR","LAG3","LUM","MET","MIF","MMP11","MMP2","MRC1","MYC","NKG7","NPM1","NQO1","ORAI1","PDCD1","PDGFA","PDGFB","PDGFRA","PDIA3","PDIA4","POSTN","PPP1R15A","PRF1","RPLP0","RPS3","SEC61A1","SEL1L","SLC7A11","SOD2","SPP1","SPRY2","SRP54","STIM1","SULF1","SYVN1","TAGLN","TGFB1","TGFBR1","TGFBR2","TIGIT","TMEM132A","TMEM158","TOX","TXN","TXNRD1","VEGFA","VIM","WNT5A","XBP1","TMEM158_z","Ca2_core_score","PERK_score","IRE1_ATF6_score","Ca_PERK_core_score","Proteostasis_score","Transport_detox_score","TAC_meta_ECM_score","CAF_ECM_score","ECM_integrin_ligand_score","MIF_SPP1_ligand_score","Integrin_receptor_score","MIF_axis_receptor_score","Tcell_exhaustion_score","Cytotoxic_score","Myeloid_suppressive_score"
"Cell_type_sub|S2423T|Ep-N3","Cell_type_sub","S2423T","Ep-N3","Epithelial","Ep-N3","Tumor","Chemoradiotherapy",52,0,0.08777593,0,0.03998926,0,0.02665951,0.06664877,0.03998926,0.67143602,0.20774371,0.48394515,0.13329753,1.08151867,0.52314938,0,0,0.11996778,0.07997852,0,0,0.07997852,0.05331901,0.02665951,0.03998926,0,0.01332975,0.01332975,0.01332975,0.24446568,0,0,0,0,0.34557136,0.01332975,0.17555185,0.04778667,0.06664877,0.07997852,0,0,0,0,0,0,0.01332975,0.44184407,0.49047064,0,0,0.19441395,4.01630194,0.01332975,0,0.74378845,0,0.23893333,0.83404663,0.91015655,0.01332975,0,0,0.01332975,0.01332975,0.13329753,0.04778667,0,0.11872666,0.01332975,0.05331901,0.10110568,0.45096826,0,0.06664877,0.01332975,0.06664877,0.01332975,0.01332975,0.02665951,0,2.41349548,0,0.01332975,0,0.41324406,0,1.2221109,0.73131131,0.08777593,0,0.01332975,0.01332975,0,0.76202315,0.16775445,0.01332975,1.46972844,0.01332975,1.71032876,2.07381444,0.27665753,0.15668975,0.06111642,1.07040002,0.18334926,0,1.26498999,0.1622221,0.01332975,0.20221136,0.01332975,0.59437828,0.06664877,0.03998926,0,0.1732868,0.01332975,0,2.20955188,0.49316302,0.68733368,0.05558407,0.23666827,0.88232184,-0.400141248989746,-0.337636406548894,0.118707190170191,0.285282593918457,-0.244245591258475,-0.15027628502586,0.519518623533357,-0.534096683029185,-0.398453685095452,-0.401974452397963,0.197282777792434,-0.961035744097215,-1.467615122584,-0.701086426302064,-0.511716865149452,-0.354872670247444
"Cell_type_sub|S2423T|Ep-N4","Cell_type_sub","S2423T","Ep-N4","Epithelial","Ep-N4","Tumor","Chemoradiotherapy",203,0,0.052317,0,0.03813991,0,0.00341452,0.04297158,0.02048711,0.59927098,0.21601834,0.41338615,0.08794053,0.94353823,0.56370514,0.01024355,0.00341452,0.11462083,0.14975659,0.01365807,0.0088264,0.10411499,0.04980062,0.01365807,0.01365807,0.00341452,0.00341452,0.00541188,0.00341452,0.18039481,0.00341452,0.00341452,0.01707259,0.00341452,0.37076118,0.00341452,0.18580669,0.04297158,0.06887057,0.08935768,0.00541188,0,0.00341452,0.02158634,0,0.00541188,0.01365807,0.42679587,0.48015534,0,0.00682904,0.1568111,3.91025048,0.02390163,0,0.90841643,0,0.4169125,0.68937532,0.8828747,0.00682904,0,0,0.00341452,0.03272803,0.13490684,0.01024355,0.00341452,0.31345936,0.03073066,0.02048711,0.09618672,0.60350142,0,0.03582462,0,0.05321514,0.02248447,0.00682904,0.01365807,0,1.90879441,0.00341452,0.01024355,0.00341452,0.40331006,0.02248447,1.06050189,0.79910892,0.09560651,0.00341452,0.02589899,0.01365807,0.00341452,0.63815154,0.19405288,0.00682904,1.42213826,0.01024355,1.51858157,1.83096833,0.32020733,0.19263573,0.08704239,0.76812248,0.13390267,0.01024355,1.26013755,0.10952687,0.00341452,0.25132394,0.01707259,0.37663243,0.02931351,0.01024355,0,0.2180157,0.00341452,0,2.16653474,0.52900169,0.50213668,0.11034743,0.17304675,1.03102834,-0.426689343594838,-0.497365343043903,0.062871824810379,0.499649827215841,-0.33976765010708,-0.182436611645862,0.480826307923097,-0.533788309714376,-0.426219611424696,-0.407642815309808,-0.147755843056138,-0.900098300071358,-1.43702325593284,-0.700579843845686,-0.486996899211244,-0.457556882090929
"Cell_type_sub|S2423T|Ep-N5","Cell_type_sub","S2423T","Ep-N5","Epithelial","Ep-N5","Tumor","Chemoradiotherapy",45,0.01540327,0.2400594,0,0.04620981,0,0.01540327,0,0.09241962,0.41210735,0.28888661,0.58210594,0.30023829,1.47327728,0.65887132,0.03080654,0,0.68696374,0.41734758,0.03080654,0,0.09241962,0.07701635,0.05522015,0.09241962,0,0.05522015,0.03576529,0.01540327,0.18340506,0,0.03080654,0.01540327,0.04620981,0.29122795,0.03080654,0.13862944,0.07062342,0.02441361,0.18340506,0.01540327,0,0.01540327,0.06657183,0,0,0,0.264473,0.87308292,0,0.04620981,0.25808007,4.04504822,0.04620981,0.01540327,0.48011337,0,0.01540327,1.16078089,1.01210025,0.01540327,0,0,0,0,0.19646698,0.10142996,0.01540327,0.19795897,0.14763977,0.10142996,0.2048513,0.50720759,0,0.04620981,0.05522015,0.18745665,0,0.01540327,0.10142996,0.03080654,2.45629256,0,0.01540327,0,0.43212483,0.04620981,1.77816843,0.61787123,0.14124684,0.01540327,0,0.03080654,0,0.95140911,0.31330022,0,1.0204042,0.01540327,2.20663435,2.68003015,0.34410676,0.17844631,0.17205338,1.61115762,0.14124684,0,0.77822296,0.07701635,0.01540327,0.12322617,0.06765605,0.40861838,0.06423048,0.03080654,0.01540327,0.34033122,0.02441361,0,2.55111847,0.42869926,0.75197494,0.30051435,0.15665011,0.67661085,-0.370464139747742,-0.144972116071978,-0.325330623690792,0.258040181795238,-0.331712809905039,-0.0507065260989902,0.700479038163878,-0.479822342494627,-0.37992215112118,-0.369732624158555,0.228969415410378,-0.534178781505344,-1.01629073727876,-0.626589767716167,-0.450369523879129,-0.409952549727727
"Cell_type_sub|S2423T|Fib-ACTA2","Cell_type_sub","S2423T","Fib-ACTA2","Fibroblast","Fib-ACTA2","Tumor","Chemoradiotherapy",8,0,0,0,0,0,3.39752834,0.0866434,0.0866434,0.62122666,0.1732868,0.57054352,0.51986039,1.14302507,0.87308954,0,0,0.68507987,0.44793987,0,0,0,2.41741441,2.66425899,2.55327529,0.93694274,0.99217184,1.65701034,1.92726163,0.42514967,0,0,0,1.64003515,0.1732868,0,0.36129647,0.0866434,0,0.31061333,0.84167524,0.0866434,0.7585532,2.93180493,0,0,0,0,0.39725673,0,0.31061333,0,2.11276335,0,0,0.22396993,0.39725673,0,1.18824883,1.07755894,0,0.0866434,0,0,0.13732654,0.33850628,1.10855166,1.00376051,0.36129647,0,0.66228967,0.94656287,2.35428255,0,0.34657359,0,0,0,0,1.85190516,0,2.38792219,0.34657359,1.47983723,0,0,0,1.84247118,0.0866434,0.31061333,0,0.25993019,0,0.1732868,0.95973294,0.13732654,0.96077029,0.39725673,0,2.15182822,2.44794651,0.39725673,0.49862301,0,1.27126878,0,0.0866434,0.0866434,0,1.25414989,0.13732654,4.50481533,0.34657359,0.31061333,0.25993019,0,0.53458326,0.47583281,0,1.2896151,0,0.34657359,2.62879226,0.76084684,0.68507987,0.838213785842989,-0.0171282590306852,-0.242033681416135,0.283911462971675,0.228456804612581,-0.150967079078054,-0.231838860294091,2.29428823981941,2.31693369136759,1.92418088781385,0.694026263769828,1.69927135200942,-0.963415123916986,-0.721652982808944,-0.533228264242467,-0.468309818193012
"Cell_type_sub|S2423T|Fib-CFD","Cell_type_sub","S2423T","Fib-CFD","Fibroblast","Fib-CFD","Tumor","Chemoradiotherapy",22,0.13138053,0.08144361,0,0,0.03150669,1.43419067,0.33885091,0.34190269,0.57782797,0.20747037,0.45659032,0.2259006,1.13919947,0.69319848,0,0.03150669,0.30199044,0.2937031,0,0,0.12602676,2.87900254,3.22433536,2.98651718,1.11144537,1.10055661,1.99896427,2.32575462,0.21282415,0,0.51188102,0,4.35970016,0.25205352,0,0.33349713,0,0.06301338,0.08144361,0.52182144,0.17596368,0.56475151,2.41910822,0,0,0,0.06301338,0.15753345,0,0.65320197,0.15753345,1.92465682,0.04993692,0,0.47795412,0.27048375,0,1.52764404,0.89238151,0,0,0,0.03150669,0.06301338,0.84537815,0.72414051,0.39357694,0.09452007,0,0.03150669,0.46487767,1.59403744,0,0.27048375,0.08144361,0.06301338,0,0,3.83411975,0,1.67218529,0.24433084,2.44274649,0,0.12602676,0,1.56484776,0.03150669,0.12602676,0,0.03150669,0,1.12307122,1.34269975,0.22054683,0.9105559,1.00348665,0,1.79030192,2.30664027,0.4280172,0.25205352,0.03150669,1.28651105,0.12602676,0.33885091,0.44644743,0.15753345,0.86278689,0.1129503,2.22524687,0.15753345,0.30734422,0.44644743,0,0.09452007,0.03150669,0,1.27231733,0.27048375,0.38878783,3.19372585,0.28062664,0.41494074,-0.351472370632806,-0.0841908463847521,-0.119290839149254,-0.315436009975571,-0.21894935900242,0.0221538045180897,-0.130002005942905,2.57711447974545,2.59976714194545,2.10628360704008,0.125977076927957,0.151676488800912,-1.11425098511412,-0.721652982808944,-0.50636571954368,-0.416092454111109
"Cell_type_sub|S2423T|Fib-MCAM","Cell_type_sub","S2423T","Fib-MCAM","Fibroblast","Fib-MCAM","Tumor","Chemoradiotherapy",46,0.03013683,0.04520525,0,0.01506842,0.03013683,2.34033893,0.07534208,1.68317172,0.91235613,0.30904984,0.73611105,0.81436096,1.76634689,0.85622417,0.01506842,0,1.2294831,0.17651514,0,0,0.14443021,3.51258034,3.41970026,3.4856489,1.3483844,2.0141068,2.61601685,2.21749816,0.44555303,0,0.22283028,0,1.47373635,0.26613504,0.12310784,0.28260647,0.10547892,0.01506842,0.09922496,0.25591757,0.12936179,0.16831309,2.92927815,0,0,0.01506842,0.11429338,0.32015475,0,0.48696799,0.09922496,1.92459485,0.03013683,0,0.58858023,0.04520525,0.09414638,1.62632561,1.14029737,0,0,0.01506842,0.17712755,0.07534208,0.70789777,0.4133958,2.01563809,0.04520525,0.33293272,0.30252583,0.81811096,2.42362189,0.04520525,0.34913409,0.2334377,0.03013683,0.10407591,0.01506842,1.22833696,0.02388288,2.39429932,0.84092448,0.36105413,0,0.30252583,0.03013683,1.66649519,0.20470388,0.30252583,0,1.45740316,0.11685388,0.01506842,1.23287993,0.42932712,1.47693031,0.6444512,0.04520525,2.44062863,2.6871884,0.5538625,0.53483057,0.07534208,0.57771554,0.17267549,0.09922496,0.37523511,0.11429338,0.67631763,0.16205913,2.92428479,0.59739469,0.27379201,0.32896921,0,0.20470388,0.22858676,0.01506842,1.55431883,0.24225216,0.3160944,4.08671353,0.31363073,0.65080199,0.176210834208451,0.479484405265862,0.255825174152202,0.142293249525417,0.359627626942072,0.306455880348614,-0.175394398115537,2.48832744271408,2.36985853748295,2.59719159703453,0.393065768585029,2.3378649928467,-0.82498048534265,-0.675154659674691,-0.476488042085107,0.27374774898824
"Cell_type_sub|S2423T|Fib-MKI67","Cell_type_sub","S2423T","Fib-MKI67","Fibroblast","Fib-MKI67","Tumor","Chemoradiotherapy",6,0,0.23104906,0,0.29862658,0,2.61659291,0,0.34657359,0.7607247,0.41415111,0.91343982,0.66483067,2.19638418,1.53032348,0,0,1.39516845,0.59725316,0,0,0.11552453,3.88330199,3.88267837,4.06172274,1.63302117,2.36804252,2.91105861,2.97126432,0.52967564,0,0.62294494,0,2.14902617,0,0,0.29862658,0.11552453,0.11552453,0.11552453,1.11410195,0,0.94382675,4.09809264,0,0.11552453,0.11552453,0.11552453,0.34657359,0,0.92419624,0,2.70196742,0,0,0.52967564,0.29862658,0.18310205,2.29833947,1.31609212,0,0.11552453,0,0.23104906,0,0.71277769,1.24588987,1.35797785,0,0.11552453,0.94382675,1.3053357,2.8781155,0,0.23104906,0.34657359,0.23104906,0,0,1.924061,0.11552453,2.63440074,0.11552453,1.81745125,0,0.3662041,0,2.1789602,0.34657359,0.52967564,0,0.57762265,0,0.64520017,1.85352109,0.86549281,2.17397325,0.52967564,0.11552453,2.87982971,3.20054106,0.7607247,0,0.11552453,1.75985675,0,0.11552453,0.73033777,0.18310205,1.18000442,0.46209812,3.28489077,0.89587973,0.52967564,0.34657359,0,0.48172863,1.43565948,0,2.01182333,0.41415111,0.79791529,4.38263549,1.39822664,0.7607247,3.40815611089753,1.09735571888342,-0.140058311021748,0.440370329157996,1.72232861273094,0.781887829092466,0.417377079622501,3.25084749256612,3.19130147935806,3.26591857847949,0.917845207727291,2.90260435359586,-0.554604009781216,-0.721652982808944,-0.471084206280315,-0.149116908073053
"Cell_type_sub|S2423T|Fib-MMP1","Cell_type_sub","S2423T","Fib-MMP1","Fibroblast","Fib-MMP1","Tumor","Chemoradiotherapy",90,0.01990844,0.21187026,0,0.09692479,0,1.05531123,0.07701635,0.96633124,0.95146407,0.28947821,0.86002308,0.43426343,1.84764401,1.20020488,0.00770164,0,0.93528507,0.43343353,0.02761007,0.02761007,0.07381989,4.85571455,4.6426927,4.6935304,1.81889914,2.472437,3.06238169,3.14725394,0.53332568,0.00770164,0.17524985,0.06409246,3.98577292,0.17655855,0.27086322,0.32478992,0.15403271,0.04620981,0.24758605,1.60897016,0.23164067,0.89770784,3.50573095,0.0122068,0.10142996,0,0.10012126,0.32231055,0,0.9271435,0.06611825,2.54760444,0.07062342,0,0.67386907,0.27596271,0.2033135,1.94764001,1.35869756,0.00770164,0.21966297,0.0122068,0.13388711,0.02310491,0.63012499,1.70814819,0.70755796,0.2769584,0.15142785,0.64901714,1.01905597,2.41710722,0.03850818,0.14692268,0.19646698,0.04620981,0,0.03981688,4.08665575,0.00770164,2.62820036,1.84579055,2.9929301,0,0.15214494,0.06161308,2.07302943,0.43142661,0.15476234,0.0122068,0.20605639,0.03211524,1.06559666,1.4067647,0.62706909,2.40982703,0.7866766,0.04301334,2.67797294,2.90841183,0.73133301,0.45571772,0.11814193,2.59900302,0.15557051,0.07381989,0.5821529,0.11232806,1.674118,0.15214494,1.84437347,0.50605752,0.36577747,0.50630722,0.02558428,0.81039024,1.56795056,0.00770164,1.78322388,0.24906973,0.62881883,3.43103736,1.80730431,0.66282739,3.76236636192043,0.249668771010717,0.231712178095866,0.323743353666005,1.67431113115122,0.631914200364781,0.454432181574539,3.77968622010342,3.74043005428725,3.67580020532861,1.27451028346119,1.76113012157156,-0.809910008015645,-0.578145345888895,-0.405108712851784,0.0402948799265772
"Cell_type_sub|S2423T|Germinal center","Cell_type_sub","S2423T","Germinal center","B cell","Germinal center","Tumor","Chemoradiotherapy",2,0,0,0,0,0,0,0,0,0,0,0,0,0.69314718,0,0,0,0.34657359,2.19722458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89209482,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0.34657359,0,0,0,0,0,0,0,0,0,0,0,0,2.53758691,0,0,0,0,0.54930614,2.10975385,0,0,0,0.34657359,0,0,0.34657359,0,0,0,0,2.16536667,2.63905733,0,0,0,0.69314718,0.54930614,0,0,0,0,0,0,0.69314718,0,0,0,0,0,0,1.15129255,0.34657359,0,2.17190271,0,0,-0.435831743719795,-1.15060458977272,-1.23328640182027,-1.22240358601012,-1.11248215703772,-1.23313251134792,-0.457722191706363,-0.389723507434367,-0.413084737678444,-0.429187424205404,0.455183274940333,-1.16557581261005,-0.262910195280615,-0.721652982808944,-0.237740261797223,-0.193113856807351
"Cell_type_sub|S2423T|Macro-APOE","Cell_type_sub","S2423T","Macro-APOE","Myeloid","Macro-APOE","Tumor","Chemoradiotherapy",87,0,0.14266794,0,0.16205184,0.04780325,0.01593442,0,5.08099143,0.54239519,0.30742743,0.50839247,0.19061398,1.99677672,1.41321491,1.11750055,1.11780517,1.61577764,3.85246207,0.02390163,0.02390163,0.04449656,0.03983604,0.04780325,0.03186884,0,0.01593442,0.04449656,0,0.65986904,0.01593442,0.02059494,1.04716005,0.00796721,0.23511054,0.00796721,0.22248282,0.37177711,0.09229982,0.3060736,0,0,0.01593442,0.22126221,0,0.04449656,0.02390163,0.19722736,0.24773827,0,0,0.07967209,2.23734964,0.02390163,0.85406775,1.01632216,0.08899313,1.10992116,1.76586908,1.08075243,0,0.15576489,0.5479366,0.24368976,0.42241783,0.19722736,0.10026703,0.02856215,0.00796721,0.01593442,0.27299373,0.42754757,1.25322113,0.03186884,0.34935913,0.51099557,0,0,0.23301489,0.03186884,0,2.5283639,0,0.0650915,0.63109919,0.09696034,0.22714334,1.82949012,0.15408463,0.25630452,0.01593442,0.10026703,0.15408463,0.00796721,1.37017753,0.45322105,0.00796721,1.45513282,0,2.0563428,2.56768717,0.44814251,0.31250597,0.02059494,3.09270746,3.97671912,0.06043098,0.31944315,0.12416865,0.00796721,0.05577046,0.04449656,0.65049961,0.39972725,0.2722519,0.01262773,0.00796721,0.04118987,0,1.75752232,0.36901825,1.02360906,3.3842295,0.27149711,0.73260675,-0.325545591453892,0.464326333209474,-0.148097589965384,0.512153383797298,-0.00367583211761515,0.691903679965017,0.445002357150605,-0.234744836854538,-0.339195748733166,-0.35799191805952,2.50693664313547,0.607415592189666,1.83817951637443,1.02426781574139,-0.372468971588289,4.18200646996188
"Cell_type_sub|S2423T|Macro-CCL13","Cell_type_sub","S2423T","Macro-CCL13","Myeloid","Macro-CCL13","Tumor","Chemoradiotherapy",62,0,0.17613638,0,0.11179793,0.04471917,0.01117979,0.04471917,3.65737072,0.5106896,0.41831058,0.47990873,0.11179793,1.63719965,1.32502743,2.50912176,1.81145354,1.85550414,3.98330872,0.02235959,0,0.02889935,0.08479831,0.1071579,0.13311657,0.02235959,0,0.05779869,0.01117979,0.69148791,0.01117979,0.09787783,0.70030992,0.02235959,0.10061814,0.02235959,0.12297773,0.40249076,0.03353938,0.19849597,0.01117979,0,0.07361852,0.13605725,0.01117979,0.06243873,0.06707876,0.16554317,0.39301033,0,0,0.05589897,2.41824441,0.02235959,0.58562496,0.87429257,0.06707876,1.07752455,1.74654197,0.92840691,0.01117979,0.31115269,1.11597315,0.43227263,0.38097175,0.27591394,0.16690602,0,0,0,0.29911411,0.43792986,1.16705256,0.01117979,0.26263406,0.75944551,0.03353938,0,0.03353938,0,0.01117979,2.0071796,0.02235959,0.03353938,1.64503005,0.11179793,0.12677718,1.49217111,0.19659624,0.28689337,0.04471917,0.04471917,0.22334186,0.02235959,1.2513046,0.57634489,0.01117979,1.19988356,0.01771955,1.94983968,2.36898814,0.30565387,0.28793432,0.21347522,3.70939697,1.25084208,0.04471917,0.4007914,0.07361852,0,0.06707876,0.14069728,0.51978751,0.24321514,0.42589129,0.01117979,0.04471917,0.05125893,0.01117979,2.27885988,0.39301033,0.9741993,3.23659171,0.14044327,0.74822377,-0.298585615995497,0.599874102231777,-0.428760746654186,0.536536441477463,-0.0502923969992577,0.486758546582052,0.70852634759355,-0.231194357940607,-0.305182281772794,-0.332764378586797,0.652304834676366,0.683450814302147,1.87438737307743,0.35440523814129,-0.425429496342992,3.79140352705479
"Cell_type_sub|S2423T|Macro-CXCL10","Cell_type_sub","S2423T","Macro-CXCL10","Myeloid","Macro-CXCL10","Tumor","Chemoradiotherapy",22,0,0.03150669,0,0.06301338,0,0.03150669,0.03150669,0.78267934,0.33885091,0.20747037,0.22054683,0.06301338,0.94872154,0.7092085,0,0.23897706,1.5133495,2.84693161,0,0,0.03150669,0,0,0.06301338,0,0.03150669,0,0,0.28891398,0,0,0.89064418,0.03150669,0.03150669,0,0.1129503,0.36207025,0.09452007,0.14445699,0,0,0,0.60651931,0,0,0,0.06301338,0.06301338,0,0,0.04993692,1.83099923,0.03150669,0.60161198,0.69706929,0.06301338,0.61634151,0.98064453,0.76928831,0,0.19439391,0.06301338,0.21761326,0.30734422,0.22054683,0.22396608,0,0,0.03150669,0.25205352,0.10466296,0.65927158,0,0.40186429,0.23604349,0,0,0,0.03150669,0,1.69750196,0,0,0.50652725,0.03150669,0.03150669,0.99219296,0.09452007,0.14445699,0,0.03150669,0,0,1.0944981,0.23068972,0.03150669,1.51482195,0,1.75770218,2.26949129,0.25740729,0.15753345,0,3.19805128,0.74576987,0,0.17596368,0.06301338,0,0,0.15753345,0.64563046,0.06301338,0.2259006,0,0,0.03150669,0,1.38409497,0.18904014,0.71935139,2.77300807,0.03150669,0.65870692,-0.351472370632806,-0.166511749998643,-0.653294648071206,0.0798715812133402,-0.462111651894126,-0.0572575904208326,0.113149408562021,-0.257793782620555,-0.306716927442732,-0.286068756636349,0.210465534471883,0.0130879930596629,1.18590464472494,0.206577987905908,-0.499331505354021,0.519647065580908
"Cell_type_sub|S2423T|Macro-CXCL5","Cell_type_sub","S2423T","Macro-CXCL5","Myeloid","Macro-CXCL5","Tumor","Chemoradiotherapy",55,0,0.11342408,0,0.17643746,0.01260268,0.03780803,0.01260268,2.08330221,0.55313897,0.30225888,0.34552335,0.13339885,1.80297328,1.18763234,1.15654701,0.86794421,2.48759671,2.88686507,0.02520535,0,0.0504107,0.06301338,0.03780803,0.03780803,0.01260268,0.01260268,0.02520535,0.01260268,0.73622683,0,0.04186518,0.62719352,0.01260268,0.20475241,0,0.1659763,0.40330615,0.09559082,0.22375909,0.01260268,0.02520535,0.01997477,0.47256863,0,0.06301338,0.02520535,0.1586042,0.26562428,0,0,0.08298815,2.07718531,0.02520535,0.53269514,0.72204628,0,0.94897878,1.78566363,1.15126215,0,0.29302717,0.34286965,1.38250062,0.43971489,0.1659763,1.47403285,0.01260268,0.02520535,0,0.46012087,0.2539087,1.39429836,0.07038547,0.15743078,0.65612241,0.01260268,0,0.03780803,0,0.01260268,2.85603637,0.01260268,0.02520535,0.66936136,0.15337362,0.29937515,1.79461085,0.33077917,0.35192736,0.01260268,0.09036024,0.19118165,0.02520535,1.46263791,0.46794884,0.01260268,1.30106967,0.01997477,2.14561652,2.6875592,0.41067824,0.31626085,0.43800015,4.2545927,4.36030008,0.06301338,0.57045588,0.07561606,0,0.11556559,0.07967321,0.71499764,0.2741698,0.18380956,0,0.08821873,0.07038547,0,2.2374173,0.36914668,1.07545081,3.85298674,0.19118165,0.65109717,-0.247374177290789,0.325844108548054,-0.168462965642731,0.294394177652485,-0.0355054927059722,0.57042133642084,0.746291855840617,-0.172576437875084,-0.196377258290812,-0.301837185808558,3.72279497789391,1.1738303160902,1.57306132307688,0.178024761598687,-0.334323101837556,3.19755991906543
"Cell_type_sub|S2423T|Macro-FN1","Cell_type_sub","S2423T","Macro-FN1","Myeloid","Macro-FN1","Tumor","Chemoradiotherapy",31,0,0.04471917,0.02235959,0.15651711,0.05779869,0,0,3.62463124,0.51598805,0.25903497,0.37843181,0.13415752,1.49828861,0.94754677,0.11899611,0.4007914,1.68299362,2.86185534,0,0,0.02235959,0.02235959,0.06707876,0.02235959,0,0,0.04471917,0,0.46787015,0,0,1.13846922,0,0.08943835,0,0.06707876,0.3278313,0.05779869,0.15651711,0.02235959,0.02235959,0.02235959,1.70759706,0,0.04471917,0.02235959,0.11179793,0.2143158,0,0,0.06707876,1.7129131,0.02235959,0.47506833,0.51258933,0.11179793,0.21563264,1.37667668,0.82311753,0,0.31683366,0.05191735,0.10251787,0.35227277,0.19195621,0.72353814,0,0,0,0.39151133,0.2143158,1.17271651,0.04471917,0.25903497,0.21811525,0,0,0.02235959,0,0,2.68058301,0,0.04471917,0.73111268,0.11179793,0.04471917,1.31208973,0.13795697,0.17887669,0,0.04471917,0.04471917,0,0.95733485,0.22739532,0,1.57700604,0,1.89922356,2.45225878,0.18267614,0.35227277,0.11179793,3.03850092,4.55142019,0.04471917,0.41347019,0,0,0.04471917,0.04471917,0.62885185,0.2143158,0.16031656,0,0.06707876,0.13415752,0,1.37876039,0.2143158,1.23457907,3.56386458,0.12487745,0.59943777,-0.0766240871203482,-0.195562313351113,-0.405831981220803,0.0854840473272977,-0.267502666957275,0.158187966852399,0.0969930598428423,-0.109505162965022,-0.222343012776994,-0.0577540987596913,3.29428732753071,0.540611320808542,1.39798479709604,0.0458317355676242,-0.497144617336747,3.28407171601681
"Cell_type_sub|S2423T|Macro-HSPA6","Cell_type_sub","S2423T","Macro-HSPA6","Myeloid","Macro-HSPA6","Tumor","Chemoradiotherapy",19,0.03648143,0.03648143,0,0.10944429,0,0,0,2.39401726,0.31319171,0.20374742,0.36481431,0.13078456,1.45162198,0.94452601,0.10241632,0.65946809,1.54564687,3.41921742,0,0,0.09430313,0.10944429,0,0,0,0,0,0.03648143,0.46531654,0.03648143,0,1.47497024,0,0.65607133,0,0.03648143,0.33453198,0.14592572,0.29185144,0,0,0.03648143,0.66961942,0,0.22508769,0.07296286,0.10944429,0.18240715,0,0,0.10944429,1.67006588,0,0.59270434,0.99413696,0.13078456,0.78322469,1.44632398,1.42441053,0,0.25856078,0.10944429,0.07296286,0.07296286,0.10944429,0.40046688,0,0,0,0.40409808,0.24642796,0.64027635,0,0.36207136,0.22508769,0,0,0.15212483,0,0.03648143,2.13997291,0,0,0.52422347,0.07296286,0.10944429,1.49901895,0.14592572,0.18240715,0.07296286,0.16726599,0.10944429,0,1.11096314,0.33453198,0,2.25109088,0,1.76871411,2.38118926,0.27671028,0.29185144,0,3.3347179,2.69613421,0.03648143,0.25537001,0.07296286,0,0.0578217,0.03648143,0.61124226,0.18860626,0.27671028,0,0,0.10944429,0,1.18840799,0.28290939,1.4565857,3.10186497,0.19415155,0.82118879,-0.142793925645264,-0.0359501930198603,0.158047977982575,0.474372281419924,-0.00816537276539087,0.531666592794387,0.179268496110593,-0.233682293821853,-0.333243305789316,-0.270139925152491,1.70874843992812,0.178924267646738,1.79820336979628,0.596411000943067,-0.474354947022423,2.0933311127031
